loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_roc_auc,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.4808,0.7192158102989197,1.3011458485275768e-05,11.654478976234003,25500,,,,,,,,,,,,,,
0.492,0.7750130891799927,1.297904409977148e-05,11.70018281535649,25600,,,,,,,,,,,,,,
0.4819,1.4030240774154663,1.2946629714267194e-05,11.745886654478976,25700,,,,,,,,,,,,,,
0.4922,1.651945948600769,1.2914215328762906e-05,11.791590493601463,25800,,,,,,,,,,,,,,
0.4822,0.7486042380332947,1.288180094325862e-05,11.83729433272395,25900,,,,,,,,,,,,,,
0.4919,1.0415642261505127,1.2849386557754332e-05,11.882998171846435,26000,,,,,,,,,,,,,,
0.4901,0.8962777256965637,1.2816972172250046e-05,11.928702010968921,26100,,,,,,,,,,,,,,
0.4963,0.8373185992240906,1.2784557786745759e-05,11.974405850091408,26200,,,,,,,,,,,,,,
,,,12.0,26256,0.4863745868206024,0.8319447622222221,0.7636333333333334,0.7636154413860919,0.763713175134237,0.7636333333333334,48.7469,615.424,4.821,,,,,
0.4926,1.079465389251709,1.2752143401241473e-05,12.020109689213895,26300,,,,,,,,,,,,,,
0.4932,0.8345968723297119,1.2719729015737185e-05,12.06581352833638,26400,,,,,,,,,,,,,,
0.4789,0.9003552198410034,1.2687314630232899e-05,12.111517367458866,26500,,,,,,,,,,,,,,
0.4832,0.643897294998169,1.2654900244728611e-05,12.157221206581353,26600,,,,,,,,,,,,,,
0.4823,1.4997893571853638,1.2622485859224325e-05,12.20292504570384,26700,,,,,,,,,,,,,,
0.4822,1.0803853273391724,1.2590071473720037e-05,12.248628884826326,26800,,,,,,,,,,,,,,
0.4865,0.9162460565567017,1.2557657088215751e-05,12.294332723948811,26900,,,,,,,,,,,,,,
0.4774,1.3327292203903198,1.2525242702711464e-05,12.340036563071298,27000,,,,,,,,,,,,,,
0.4736,0.9583084583282471,1.2492828317207178e-05,12.385740402193784,27100,,,,,,,,,,,,,,
0.4826,1.3048349618911743,1.246041393170289e-05,12.431444241316271,27200,,,,,,,,,,,,,,
0.4799,1.0665606260299683,1.2427999546198604e-05,12.477148080438758,27300,,,,,,,,,,,,,,
0.4794,0.8677024245262146,1.2395585160694316e-05,12.522851919561242,27400,,,,,,,,,,,,,,
0.489,1.1227360963821411,1.236317077519003e-05,12.568555758683729,27500,,,,,,,,,,,,,,
0.4881,1.0305039882659912,1.2330756389685742e-05,12.614259597806216,27600,,,,,,,,,,,,,,
0.4927,0.832489550113678,1.2298342004181456e-05,12.659963436928702,27700,,,,,,,,,,,,,,
0.4838,1.116350531578064,1.2265927618677169e-05,12.705667276051189,27800,,,,,,,,,,,,,,
0.4823,1.2783684730529785,1.2233513233172883e-05,12.751371115173674,27900,,,,,,,,,,,,,,
0.487,0.7656200528144836,1.2201098847668595e-05,12.79707495429616,28000,,,,,,,,,,,,,,
0.4882,1.208739995956421,1.2168684462164309e-05,12.842778793418647,28100,,,,,,,,,,,,,,
0.4874,1.428299069404602,1.2136270076660021e-05,12.888482632541134,28200,,,,,,,,,,,,,,
0.4891,0.7435972690582275,1.2103855691155737e-05,12.93418647166362,28300,,,,,,,,,,,,,,
0.4877,0.9651961922645569,1.2071441305651451e-05,12.979890310786105,28400,,,,,,,,,,,,,,
,,,13.0,28444,0.4851132929325104,0.8333030333333333,0.7652,0.7651864371686109,0.7652612859675098,0.7652,48.7368,615.551,4.822,,,,,
0.4923,1.768652081489563,1.2039026920147163e-05,13.025594149908592,28500,,,,,,,,,,,,,,
0.4835,0.8226003646850586,1.2006612534642877e-05,13.071297989031079,28600,,,,,,,,,,,,,,
0.4922,1.255381464958191,1.197419814913859e-05,13.117001828153565,28700,,,,,,,,,,,,,,
0.4874,0.9713600277900696,1.1941783763634303e-05,13.16270566727605,28800,,,,,,,,,,,,,,
0.4778,0.8637880682945251,1.1909369378130016e-05,13.208409506398537,28900,,,,,,,,,,,,,,
0.4954,0.941394031047821,1.187695499262573e-05,13.254113345521024,29000,,,,,,,,,,,,,,
0.481,0.6596505641937256,1.1844540607121442e-05,13.29981718464351,29100,,,,,,,,,,,,,,
0.4874,0.7013460993766785,1.1812126221617154e-05,13.345521023765997,29200,,,,,,,,,,,,,,
0.4794,0.7938830852508545,1.1779711836112868e-05,13.391224862888482,29300,,,,,,,,,,,,,,
0.4866,0.9469627141952515,1.174729745060858e-05,13.436928702010968,29400,,,,,,,,,,,,,,
0.4807,0.9084783792495728,1.1714883065104294e-05,13.482632541133455,29500,,,,,,,,,,,,,,
0.487,2.010997772216797,1.1682468679600007e-05,13.528336380255942,29600,,,,,,,,,,,,,,
0.4859,0.9483566880226135,1.165005429409572e-05,13.574040219378428,29700,,,,,,,,,,,,,,
0.4813,1.571648359298706,1.1617639908591433e-05,13.619744058500913,29800,,,,,,,,,,,,,,
0.4856,0.8758825659751892,1.1585225523087147e-05,13.6654478976234,29900,,,,,,,,,,,,,,
0.4902,1.105699062347412,1.155281113758286e-05,13.711151736745887,30000,,,,,,,,,,,,,,
0.4756,0.8841583132743835,1.1520396752078573e-05,13.756855575868373,30100,,,,,,,,,,,,,,
0.4815,1.1861885786056519,1.1487982366574286e-05,13.80255941499086,30200,,,,,,,,,,,,,,
0.4772,0.7481352686882019,1.145556798107e-05,13.848263254113345,30300,,,,,,,,,,,,,,
0.4751,1.4380501508712769,1.1423153595565712e-05,13.893967093235831,30400,,,,,,,,,,,,,,
0.4843,1.1084845066070557,1.1390739210061426e-05,13.939670932358318,30500,,,,,,,,,,,,,,
0.4814,0.889133870601654,1.1358324824557138e-05,13.985374771480805,30600,,,,,,,,,,,,,,
,,,14.0,30632,0.48391467332839966,0.8338367333333334,0.7654,0.7653998498559039,0.7654006794257393,0.7654,48.7251,615.699,4.823,,,,,
0.4809,0.8127636313438416,1.1325910439052852e-05,14.031078610603291,30700,,,,,,,,,,,,,,
0.4847,0.6700981259346008,1.1293496053548564e-05,14.076782449725776,30800,,,,,,,,,,,,,,
0.4864,0.7807637453079224,1.1261081668044278e-05,14.122486288848263,30900,,,,,,,,,,,,,,
0.4854,0.8869264125823975,1.122866728253999e-05,14.16819012797075,31000,,,,,,,,,,,,,,
0.4758,0.7881008982658386,1.1196252897035705e-05,14.213893967093236,31100,,,,,,,,,,,,,,
0.488,1.042116403579712,1.116383851153142e-05,14.259597806215723,31200,,,,,,,,,,,,,,
0.4851,1.2497347593307495,1.1131424126027132e-05,14.305301645338208,31300,,,,,,,,,,,,,,
0.4813,0.9712427258491516,1.1099009740522846e-05,14.351005484460694,31400,,,,,,,,,,,,,,
0.4827,1.134432315826416,1.1066595355018559e-05,14.396709323583181,31500,,,,,,,,,,,,,,
0.4788,1.2672444581985474,1.1034180969514273e-05,14.442413162705668,31600,,,,,,,,,,,,,,
0.4829,0.9121729731559753,1.1001766584009985e-05,14.488117001828154,31700,,,,,,,,,,,,,,
0.4787,1.3538564443588257,1.0969352198505699e-05,14.53382084095064,31800,,,,,,,,,,,,,,
0.4816,0.9820117354393005,1.0936937813001411e-05,14.579524680073126,31900,,,,,,,,,,,,,,
0.4845,0.8386770486831665,1.0904523427497125e-05,14.625228519195613,32000,,,,,,,,,,,,,,
0.4771,1.266534447669983,1.0872109041992838e-05,14.6709323583181,32100,,,,,,,,,,,,,,
0.4786,0.9300833940505981,1.0839694656488552e-05,14.716636197440586,32200,,,,,,,,,,,,,,
0.4965,0.8193660378456116,1.0807280270984264e-05,14.76234003656307,32300,,,,,,,,,,,,,,
0.4915,1.2734647989273071,1.0774865885479978e-05,14.808043875685557,32400,,,,,,,,,,,,,,
0.4717,0.6901965737342834,1.074245149997569e-05,14.853747714808044,32500,,,,,,,,,,,,,,
0.4806,0.9231914281845093,1.0710037114471404e-05,14.89945155393053,32600,,,,,,,,,,,,,,
0.4705,1.619280457496643,1.0677622728967116e-05,14.945155393053016,32700,,,,,,,,,,,,,,
0.4882,0.9723416566848755,1.064520834346283e-05,14.990859232175502,32800,,,,,,,,,,,,,,
,,,15.0,32820,0.4830140173435211,0.8348924688888889,0.7657333333333334,0.7657231282327991,0.7657796427782911,0.7657333333333334,48.6584,616.543,4.83,,,,,
0.4853,1.087329626083374,1.0612793957958543e-05,15.036563071297989,32900,,,,,,,,,,,,,,
0.4808,0.7323034405708313,1.0580379572454257e-05,15.082266910420476,33000,,,,,,,,,,,,,,
0.4746,1.1638985872268677,1.0547965186949969e-05,15.127970749542962,33100,,,,,,,,,,,,,,
0.4791,1.0538567304611206,1.0515550801445683e-05,15.173674588665447,33200,,,,,,,,,,,,,,
0.4701,0.9547519683837891,1.0483136415941395e-05,15.219378427787934,33300,,,,,,,,,,,,,,
0.4882,0.7379986047744751,1.0450722030437107e-05,15.26508226691042,33400,,,,,,,,,,,,,,
0.4856,0.8090484142303467,1.0418307644932821e-05,15.310786106032907,33500,,,,,,,,,,,,,,
0.483,1.1931545734405518,1.0385893259428534e-05,15.356489945155394,33600,,,,,,,,,,,,,,
0.4689,1.209215521812439,1.0353478873924248e-05,15.402193784277879,33700,,,,,,,,,,,,,,
0.4921,0.9429575800895691,1.032106448841996e-05,15.447897623400365,33800,,,,,,,,,,,,,,
0.4761,1.3716928958892822,1.0288650102915674e-05,15.493601462522852,33900,,,,,,,,,,,,,,
0.4837,1.0473178625106812,1.0256235717411386e-05,15.539305301645339,34000,,,,,,,,,,,,,,
0.4906,1.1264094114303589,1.0223821331907102e-05,15.585009140767825,34100,,,,,,,,,,,,,,
0.4765,1.1596100330352783,1.0191406946402816e-05,15.63071297989031,34200,,,,,,,,,,,,,,
0.4787,1.1266437768936157,1.0158992560898528e-05,15.676416819012797,34300,,,,,,,,,,,,,,
0.4842,0.6201194524765015,1.0126578175394242e-05,15.722120658135283,34400,,,,,,,,,,,,,,
0.4888,0.900368332862854,1.0094163789889954e-05,15.76782449725777,34500,,,,,,,,,,,,,,
0.4888,0.7589792013168335,1.0061749404385668e-05,15.813528336380255,34600,,,,,,,,,,,,,,
0.4836,1.1694133281707764,1.002933501888138e-05,15.859232175502742,34700,,,,,,,,,,,,,,
0.4803,0.7540772557258606,9.996920633377095e-06,15.904936014625228,34800,,,,,,,,,,,,,,
0.4855,0.844218909740448,9.964506247872807e-06,15.950639853747715,34900,,,,,,,,,,,,,,
0.474,0.7481986284255981,9.93209186236852e-06,15.996343692870202,35000,,,,,,,,,,,,,,
,,,16.0,35008,0.4822116196155548,0.8353289666666667,0.7664333333333333,0.7664292782860813,0.7664518369331204,0.7664333333333333,48.7414,615.494,4.821,,,,,
0.4868,1.0600080490112305,9.899677476864233e-06,16.042047531992687,35100,,,,,,,,,,,,,,
0.4804,1.403706669807434,9.867263091359947e-06,16.087751371115175,35200,,,,,,,,,,,,,,
0.4832,0.7739900350570679,9.83484870585566e-06,16.13345521023766,35300,,,,,,,,,,,,,,
0.4808,0.8154575824737549,9.802434320351373e-06,16.179159049360145,35400,,,,,,,,,,,,,,
0.4763,0.6895953416824341,9.770019934847086e-06,16.224862888482633,35500,,,,,,,,,,,,,,
0.4836,0.9058078527450562,9.7376055493428e-06,16.270566727605118,35600,,,,,,,,,,,,,,
0.4802,0.7229408025741577,9.705191163838512e-06,16.316270566727606,35700,,,,,,,,,,,,,,
0.4778,0.7784397006034851,9.672776778334226e-06,16.36197440585009,35800,,,,,,,,,,,,,,
0.4705,1.4506254196166992,9.640362392829938e-06,16.407678244972576,35900,,,,,,,,,,,,,,
0.4843,1.286708116531372,9.607948007325652e-06,16.453382084095065,36000,,,,,,,,,,,,,,
0.4701,1.5341112613677979,9.575533621821364e-06,16.49908592321755,36100,,,,,,,,,,,,,,
0.4823,0.7793065309524536,9.543119236317078e-06,16.544789762340038,36200,,,,,,,,,,,,,,
0.485,1.1703383922576904,9.510704850812792e-06,16.590493601462523,36300,,,,,,,,,,,,,,
0.4723,1.0245305299758911,9.478290465308505e-06,16.636197440585008,36400,,,,,,,,,,,,,,
0.4814,0.8991852402687073,9.445876079804219e-06,16.681901279707496,36500,,,,,,,,,,,,,,
0.4801,0.8878356218338013,9.413461694299931e-06,16.72760511882998,36600,,,,,,,,,,,,,,
0.4856,1.3536524772644043,9.381047308795645e-06,16.77330895795247,36700,,,,,,,,,,,,,,
0.4859,1.1868183612823486,9.348632923291357e-06,16.819012797074954,36800,,,,,,,,,,,,,,
0.4816,0.7099548578262329,9.316218537787071e-06,16.86471663619744,36900,,,,,,,,,,,,,,
0.485,0.7593239545822144,9.283804152282783e-06,16.910420475319928,37000,,,,,,,,,,,,,,
0.4927,0.7581604719161987,9.251389766778497e-06,16.956124314442413,37100,,,,,,,,,,,,,,
,,,17.0,37196,0.48149779438972473,0.8361717555555556,0.7676333333333333,0.7676324345872276,0.7676374739824308,0.7676333333333333,48.7505,615.378,4.82,,,,,
0.4825,0.8408358097076416,9.21897538127421e-06,17.0018281535649,37200,,,,,,,,,,,,,,
0.4864,0.9281221628189087,9.186560995769924e-06,17.047531992687386,37300,,,,,,,,,,,,,,
0.4757,0.9686380624771118,9.154146610265636e-06,17.09323583180987,37400,,,,,,,,,,,,,,
0.4872,1.0430855751037598,9.12173222476135e-06,17.13893967093236,37500,,,,,,,,,,,,,,
0.4852,0.7810894846916199,9.089317839257064e-06,17.184643510054844,37600,,,,,,,,,,,,,,
0.4778,0.9439040422439575,9.056903453752776e-06,17.230347349177332,37700,,,,,,,,,,,,,,
0.4673,1.1728849411010742,9.02448906824849e-06,17.276051188299817,37800,,,,,,,,,,,,,,
0.4849,0.8938090801239014,8.992074682744202e-06,17.321755027422302,37900,,,,,,,,,,,,,,
0.4715,1.0363348722457886,8.959660297239916e-06,17.36745886654479,38000,,,,,,,,,,,,,,
0.4819,0.7874264717102051,8.927245911735629e-06,17.413162705667276,38100,,,,,,,,,,,,,,
0.4817,1.5722452402114868,8.894831526231343e-06,17.458866544789764,38200,,,,,,,,,,,,,,
0.4806,0.8917723894119263,8.862417140727055e-06,17.50457038391225,38300,,,,,,,,,,,,,,
0.4797,0.5443920493125916,8.830002755222769e-06,17.550274223034734,38400,,,,,,,,,,,,,,
0.4895,0.760079026222229,8.797588369718481e-06,17.595978062157222,38500,,,,,,,,,,,,,,
0.4849,0.7238060832023621,8.765173984214195e-06,17.641681901279707,38600,,,,,,,,,,,,,,
0.4695,0.9970922470092773,8.732759598709907e-06,17.687385740402195,38700,,,,,,,,,,,,,,
0.4736,2.1153676509857178,8.700345213205621e-06,17.73308957952468,38800,,,,,,,,,,,,,,
0.4855,0.779649555683136,8.667930827701334e-06,17.778793418647165,38900,,,,,,,,,,,,,,
0.485,0.8693227171897888,8.635516442197048e-06,17.824497257769654,39000,,,,,,,,,,,,,,
0.4804,1.0514769554138184,8.603102056692762e-06,17.87020109689214,39100,,,,,,,,,,,,,,
0.472,0.7972711324691772,8.570687671188474e-06,17.915904936014627,39200,,,,,,,,,,,,,,
0.4815,0.7704988121986389,8.538273285684188e-06,17.961608775137112,39300,,,,,,,,,,,,,,
,,,18.0,39384,0.4809585213661194,0.8364366977777777,0.7672,0.7671961499416619,0.7672176767462253,0.7672,48.6638,616.475,4.829,,,,,
0.4822,1.4859081506729126,8.5058589001799e-06,18.007312614259597,39400,,,,,,,,,,,,,,
0.4714,1.1557368040084839,8.473444514675614e-06,18.053016453382085,39500,,,,,,,,,,,,,,
0.4837,0.7700473070144653,8.441030129171326e-06,18.09872029250457,39600,,,,,,,,,,,,,,
0.4843,0.7415896058082581,8.40861574366704e-06,18.144424131627055,39700,,,,,,,,,,,,,,
0.483,1.014485239982605,8.376201358162753e-06,18.190127970749543,39800,,,,,,,,,,,,,,
0.4852,0.7703522443771362,8.343786972658467e-06,18.23583180987203,39900,,,,,,,,,,,,,,
0.4736,1.1105940341949463,8.311372587154179e-06,18.281535648994517,40000,,,,,,,,,,,,,,
0.4861,1.166943073272705,8.278958201649893e-06,18.327239488117,40100,,,,,,,,,,,,,,
0.4781,0.878653883934021,8.246543816145605e-06,18.372943327239486,40200,,,,,,,,,,,,,,
0.4768,0.8580049872398376,8.21412943064132e-06,18.418647166361975,40300,,,,,,,,,,,,,,
0.4969,0.967138946056366,8.181715045137032e-06,18.46435100548446,40400,,,,,,,,,,,,,,
0.4727,0.9194285273551941,8.149300659632745e-06,18.510054844606948,40500,,,,,,,,,,,,,,
0.4773,1.6191579103469849,8.11688627412846e-06,18.555758683729433,40600,,,,,,,,,,,,,,
0.4799,0.7621014714241028,8.084471888624172e-06,18.601462522851918,40700,,,,,,,,,,,,,,
0.4759,0.7413060069084167,8.052057503119886e-06,18.647166361974406,40800,,,,,,,,,,,,,,
0.4828,0.6441780924797058,8.019643117615598e-06,18.69287020109689,40900,,,,,,,,,,,,,,
0.4796,0.7404165863990784,7.987228732111312e-06,18.73857404021938,41000,,,,,,,,,,,,,,
0.4662,0.7317129373550415,7.954814346607024e-06,18.784277879341865,41100,,,,,,,,,,,,,,
0.4793,0.9965487122535706,7.922399961102738e-06,18.82998171846435,41200,,,,,,,,,,,,,,
0.4847,0.6752312183380127,7.88998557559845e-06,18.875685557586838,41300,,,,,,,,,,,,,,
0.4792,0.7911190986633301,7.857571190094164e-06,18.921389396709323,41400,,,,,,,,,,,,,,
0.4818,0.874042272567749,7.825156804589877e-06,18.96709323583181,41500,,,,,,,,,,,,,,
,,,19.0,41572,0.4804023504257202,0.8369792577777778,0.7681666666666667,0.7681666458016647,0.7681667632067013,0.7681666666666667,48.7923,614.851,4.816,,,,,
0.4776,1.3031686544418335,7.79274241908559e-06,19.012797074954296,41600,,,,,,,,,,,,,,
0.4627,1.3791805505752563,7.760328033581303e-06,19.05850091407678,41700,,,,,,,,,,,,,,
0.4788,0.9012678861618042,7.727913648077017e-06,19.10420475319927,41800,,,,,,,,,,,,,,
0.468,0.904858410358429,7.695499262572731e-06,19.149908592321754,41900,,,,,,,,,,,,,,
0.4873,0.8314229846000671,7.663084877068443e-06,19.195612431444243,42000,,,,,,,,,,,,,,
0.4785,1.0851396322250366,7.630670491564157e-06,19.241316270566728,42100,,,,,,,,,,,,,,
0.4751,0.9588165879249573,7.59825610605987e-06,19.287020109689212,42200,,,,,,,,,,,,,,
0.4821,0.6794592142105103,7.5658417205555835e-06,19.3327239488117,42300,,,,,,,,,,,,,,
0.478,1.1539812088012695,7.533427335051297e-06,19.378427787934186,42400,,,,,,,,,,,,,,
0.4707,0.897800862789154,7.50101294954701e-06,19.424131627056674,42500,,,,,,,,,,,,,,
0.4812,1.0446444749832153,7.468598564042723e-06,19.46983546617916,42600,,,,,,,,,,,,,,
0.4787,0.7424044013023376,7.436184178538436e-06,19.515539305301644,42700,,,,,,,,,,,,,,
0.4784,0.943028450012207,7.403769793034149e-06,19.561243144424132,42800,,,,,,,,,,,,,,
0.4841,0.896821141242981,7.371355407529862e-06,19.606946983546617,42900,,,,,,,,,,,,,,
0.4845,0.65236496925354,7.338941022025575e-06,19.652650822669106,43000,,,,,,,,,,,,,,
0.4845,1.3672808408737183,7.3065266365212885e-06,19.69835466179159,43100,,,,,,,,,,,,,,
0.4806,1.4298672676086426,7.274112251017002e-06,19.744058500914075,43200,,,,,,,,,,,,,,
0.4811,0.5907933712005615,7.241697865512715e-06,19.789762340036564,43300,,,,,,,,,,,,,,
0.478,0.735781192779541,7.209283480008429e-06,19.83546617915905,43400,,,,,,,,,,,,,,
0.479,0.9812037348747253,7.176869094504142e-06,19.881170018281537,43500,,,,,,,,,,,,,,
0.482,0.712503969669342,7.144454708999855e-06,19.926873857404022,43600,,,,,,,,,,,,,,
0.4826,0.8690168261528015,7.112040323495568e-06,19.972577696526507,43700,,,,,,,,,,,,,,
,,,20.0,43760,0.48002007603645325,0.837439668888889,0.7681333333333333,0.7681281383730912,0.7681573650004795,0.7681333333333333,48.694,616.092,4.826,,,,,
0.4894,0.6461741924285889,7.079625937991281e-06,20.018281535648995,43800,,,,,,,,,,,,,,
0.4834,1.2567391395568848,7.047211552486994e-06,20.06398537477148,43900,,,,,,,,,,,,,,
0.4784,0.9908385276794434,7.0147971669827076e-06,20.10968921389397,44000,,,,,,,,,,,,,,
0.4913,0.8655299544334412,6.982382781478421e-06,20.155393053016454,44100,,,,,,,,,,,,,,
0.4843,0.6818928718566895,6.949968395974134e-06,20.20109689213894,44200,,,,,,,,,,,,,,
0.4791,1.0323407649993896,6.917554010469847e-06,20.246800731261427,44300,,,,,,,,,,,,,,
0.4656,1.2540526390075684,6.88513962496556e-06,20.29250457038391,44400,,,,,,,,,,,,,,
0.4717,0.996332049369812,6.852725239461273e-06,20.3382084095064,44500,,,,,,,,,,,,,,
0.4759,0.6509119868278503,6.820310853956986e-06,20.383912248628885,44600,,,,,,,,,,,,,,
0.4819,1.1039016246795654,6.7878964684526995e-06,20.42961608775137,44700,,,,,,,,,,,,,,
0.4735,0.7386903166770935,6.7554820829484134e-06,20.47531992687386,44800,,,,,,,,,,,,,,
0.4748,1.2150542736053467,6.7230676974441266e-06,20.521023765996343,44900,,,,,,,,,,,,,,
0.4832,1.0537642240524292,6.69065331193984e-06,20.56672760511883,45000,,,,,,,,,,,,,,
0.4743,0.7050768136978149,6.658238926435553e-06,20.612431444241317,45100,,,,,,,,,,,,,,
0.4756,1.2911694049835205,6.625824540931266e-06,20.6581352833638,45200,,,,,,,,,,,,,,
0.4781,0.9243592023849487,6.593410155426979e-06,20.70383912248629,45300,,,,,,,,,,,,,,
0.4783,1.2517890930175781,6.560995769922692e-06,20.749542961608775,45400,,,,,,,,,,,,,,
0.4795,0.9159523844718933,6.528581384418405e-06,20.795246800731263,45500,,,,,,,,,,,,,,
0.4848,1.2100833654403687,6.4961669989141185e-06,20.840950639853748,45600,,,,,,,,,,,,,,
0.4837,1.1386381387710571,6.463752613409832e-06,20.886654478976233,45700,,,,,,,,,,,,,,
0.4779,1.1936452388763428,6.431338227905545e-06,20.93235831809872,45800,,,,,,,,,,,,,,
0.4805,1.0590462684631348,6.398923842401258e-06,20.978062157221206,45900,,,,,,,,,,,,,,
,,,21.0,45948,0.47956544160842896,0.8378432844444444,0.7682666666666667,0.7682658592019271,0.7682704057599665,0.7682666666666667,48.7691,615.144,4.819,,,,,
0.4787,1.478021502494812,6.366509456896971e-06,21.02376599634369,46000,,,,,,,,,,,,,,
0.4817,1.7227174043655396,6.334095071392684e-06,21.06946983546618,46100,,,,,,,,,,,,,,
0.4803,1.0520566701889038,6.301680685888398e-06,21.115173674588664,46200,,,,,,,,,,,,,,
0.4737,1.2785906791687012,6.269266300384111e-06,21.160877513711153,46300,,,,,,,,,,,,,,
0.4812,0.9032114744186401,6.236851914879824e-06,21.206581352833638,46400,,,,,,,,,,,,,,
0.4805,1.109264612197876,6.2044375293755375e-06,21.252285191956123,46500,,,,,,,,,,,,,,
0.4945,0.8413925766944885,6.172023143871251e-06,21.29798903107861,46600,,,,,,,,,,,,,,
0.4744,0.897728443145752,6.139608758366964e-06,21.343692870201096,46700,,,,,,,,,,,,,,
0.484,1.1170693635940552,6.107194372862677e-06,21.389396709323584,46800,,,,,,,,,,,,,,
0.4753,1.0519568920135498,6.07477998735839e-06,21.43510054844607,46900,,,,,,,,,,,,,,
0.4867,0.9644506573677063,6.042365601854103e-06,21.480804387568554,47000,,,,,,,,,,,,,,
0.4815,0.801170289516449,6.009951216349816e-06,21.526508226691043,47100,,,,,,,,,,,,,,
0.4775,0.7638825178146362,5.977536830845529e-06,21.572212065813527,47200,,,,,,,,,,,,,,
0.477,0.8808513283729553,5.9451224453412425e-06,21.617915904936016,47300,,,,,,,,,,,,,,
0.4747,0.7209402918815613,5.912708059836956e-06,21.6636197440585,47400,,,,,,,,,,,,,,
0.4816,1.3752124309539795,5.880293674332669e-06,21.709323583180986,47500,,,,,,,,,,,,,,
0.4741,0.8826931715011597,5.847879288828382e-06,21.755027422303474,47600,,,,,,,,,,,,,,
0.4731,0.9233576059341431,5.815464903324096e-06,21.80073126142596,47700,,,,,,,,,,,,,,
0.4713,0.7954463362693787,5.783050517819809e-06,21.846435100548447,47800,,,,,,,,,,,,,,
0.4837,0.8854296207427979,5.750636132315522e-06,21.892138939670932,47900,,,,,,,,,,,,,,
0.4711,0.7655118107795715,5.718221746811235e-06,21.937842778793417,48000,,,,,,,,,,,,,,
0.4632,0.8521143794059753,5.685807361306948e-06,21.983546617915906,48100,,,,,,,,,,,,,,
,,,22.0,48136,0.4792498052120209,0.8380765333333333,0.7688333333333334,0.7688280808504725,0.768857768322242,0.7688333333333334,48.714,615.839,4.824,,,,,
0.4751,1.9767290353775024,5.6533929758026615e-06,22.02925045703839,48200,,,,,,,,,,,,,,
0.4781,0.7651291489601135,5.620978590298375e-06,22.07495429616088,48300,,,,,,,,,,,,,,
0.47,0.6972662806510925,5.588564204794088e-06,22.120658135283364,48400,,,,,,,,,,,,,,
0.4827,0.8911331295967102,5.556149819289801e-06,22.16636197440585,48500,,,,,,,,,,,,,,
0.4772,0.807378351688385,5.523735433785514e-06,22.212065813528337,48600,,,,,,,,,,,,,,
0.4802,1.0965213775634766,5.491321048281227e-06,22.257769652650822,48700,,,,,,,,,,,,,,
0.4846,0.8856799006462097,5.45890666277694e-06,22.30347349177331,48800,,,,,,,,,,,,,,
0.4844,0.817471981048584,5.4264922772726534e-06,22.349177330895795,48900,,,,,,,,,,,,,,
0.4731,1.1039735078811646,5.3940778917683666e-06,22.39488117001828,49000,,,,,,,,,,,,,,
0.4766,0.8320253491401672,5.3616635062640805e-06,22.44058500914077,49100,,,,,,,,,,,,,,
0.4773,1.189024567604065,5.329249120759794e-06,22.486288848263253,49200,,,,,,,,,,,,,,
0.4811,0.6750577092170715,5.296834735255507e-06,22.531992687385742,49300,,,,,,,,,,,,,,
0.4764,1.027724027633667,5.26442034975122e-06,22.577696526508227,49400,,,,,,,,,,,,,,
0.4766,0.7377123236656189,5.232005964246933e-06,22.62340036563071,49500,,,,,,,,,,,,,,
0.476,1.0949469804763794,5.199591578742646e-06,22.6691042047532,49600,,,,,,,,,,,,,,
0.4667,1.1046500205993652,5.167177193238359e-06,22.714808043875685,49700,,,,,,,,,,,,,,
0.4755,0.7680239081382751,5.1347628077340724e-06,22.760511882998173,49800,,,,,,,,,,,,,,
0.4791,1.3143806457519531,5.102348422229786e-06,22.80621572212066,49900,,,,,,,,,,,,,,
0.4776,0.8820700645446777,5.069934036725499e-06,22.851919561243143,50000,,,,,,,,,,,,,,
0.4765,0.6796519756317139,5.037519651221212e-06,22.89762340036563,50100,,,,,,,,,,,,,,
0.488,0.8613776564598083,5.005105265716925e-06,22.943327239488116,50200,,,,,,,,,,,,,,
0.4784,0.8862566351890564,4.972690880212639e-06,22.989031078610605,50300,,,,,,,,,,,,,,
,,,23.0,50324,0.4789731800556183,0.8384595533333334,0.7685666666666666,0.7685666643523333,0.7685666774093338,0.7685666666666666,48.7826,614.973,4.817,,,,,
0.4767,1.343900442123413,4.940276494708352e-06,23.03473491773309,50400,,,,,,,,,,,,,,
0.4856,1.0464770793914795,4.907862109204065e-06,23.080438756855575,50500,,,,,,,,,,,,,,
0.4748,1.0066797733306885,4.875447723699778e-06,23.126142595978063,50600,,,,,,,,,,,,,,
0.4799,0.9575040936470032,4.8430333381954915e-06,23.171846435100548,50700,,,,,,,,,,,,,,
0.4792,1.3938313722610474,4.810618952691205e-06,23.217550274223036,50800,,,,,,,,,,,,,,
0.4724,0.742855429649353,4.7782045671869186e-06,23.26325411334552,50900,,,,,,,,,,,,,,
0.4754,1.3241904973983765,4.745790181682632e-06,23.308957952468006,51000,,,,,,,,,,,,,,
0.4792,1.1699228286743164,4.713375796178344e-06,23.354661791590495,51100,,,,,,,,,,,,,,
0.4734,1.4843379259109497,4.680961410674057e-06,23.40036563071298,51200,,,,,,,,,,,,,,
